timestamp,rule.level,decoder.name,rule.description,rule.groups,rule.mitre.id,agent.ip
2026-04-11T22:46:00.58878,7,windows,Service started from non-standard path,,,192.168.1.221
2026-04-27T19:55:00.47369,3,nginx,Normal asset load (JS/CSS),,,192.168.1.162
2026-04-09T14:31:00.80030,,windows_defender,,malware,T1204,172.195.86.244
2026-04-08T17:12:00.47254,2,,Mail delivery successful,mail,,
2026-04-27T15:03:00.25855,2,windows,System event 4624,windows_auth,,192.168.1.224
2026-04-21T20:21:00.23927,10,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,51.222.168.178
2026-04-11T20:47:00.19343,9,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,73.85.44.247
2026-04-22T16:21:00.72910,11,windows,,privilege_escalation,T1134,71.6.199.23
2026-04-26T05:58:00.71195,9,windows_defender,Malware Execution Detected,malware,T1204,192.168.1.33
2026-04-07T13:06:00.99119,,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,79.6.181.195
2026-04-22T23:58:00.59071,8,suricata,Command and Control Beaconing Detected,c2,T1071,72.211.57.196
2026-04-17T21:48:00.53387,2,postfix,Mail delivery successful,mail,,
2026-04-10T19:12:00.90650,11,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.241
2026-05-01T22:52:00.56437,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.22
2026-04-21T00:43:00.25954,,windows,System event 4624,windows_auth,,192.168.1.85
2026-04-17T17:35:00.80710,9,sca,,compliance,,192.168.1.209
2026-04-15T12:35:00.50314,3,mysql,Standard DB query execution,database,,192.168.1.253
2026-05-03T10:57:00.46135,2,web-accesslog,Normal GET request to /index.html,web_traffic,,
2026-04-05T08:35:05.51761,2,postfix,Mail delivery successful,,,192.168.1.103
2026-04-29T19:14:00.16863,2,syscheck,File integrity check passed,ossec,,192.168.1.37
2026-04-27T21:15:00.72647,6,syscheck,Unexpected file modification in /etc/,ossec,,32.18.159.15
2026-04-23T00:58:00.18723,1,iptables,Firewall accepted connection,firewall,,192.168.1.205
2026-04-14T21:30:00.53039,4,syscheck,File integrity check passed,,,192.168.1.62
2026-04-17T04:24:00.21526,9,syscheck,High disk usage alert - /var/log at 92% capacity,system_monitor,,192.168.1.250
2026-04-11T14:43:08.82165,4,mysql,Standard DB query execution,database,,192.168.1.33
2026-04-28T20:15:00.56721,4,syscheck,File integrity check passed,ossec,,192.168.1.199
2026-04-13T01:47:00.32257,3,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.178
2026-04-23T13:03:00.75043,12,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,
2026-05-02T14:31:00.64879,6,sshd,,authentication_failed,T1110,192.168.1.114
2026-04-08T17:26:00.49998,1,syscheck,File integrity check passed,,,192.168.1.216
2026-05-04T16:42:00.81407,10,sca,Vulnerability assessment scan completed on all endpoints,compliance,,192.168.1.48
2026-05-03T03:35:00.14931,3,pam,Service account login from unexpected geographic region,lateral_movement,T1021,192.168.1.250
2026-04-11T18:58:00.13818,13,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,36.103.173.7
2026-05-01T05:01:00.72823,15,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,72.25.195.81
2026-04-27T22:31:00.16035,5,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.27
2026-04-09T13:35:00.88723,,mysql,,database,,192.168.1.119
2026-05-02T03:52:00.16398,3,sudo,User executed allowed sudo command,privilege,,192.168.1.93
2026-04-19T07:56:00.58503,1,windows,System event 4624,windows_auth,,192.168.1.166
2026-04-20T23:30:00.66395,6,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.181
2026-04-30T18:11:00.35960,3,cron,Cron job executed successfully,system,,192.168.1.206
2026-04-22T18:33:00.33898,11,windows_defender,Malware Execution Detected,malware,,192.168.1.120
2026-04-27T09:40:00.44839,15,modsecurity,SQL Injection attempt detected,owasp_10,T1190,8.216.42.176
2026-04-12T02:10:00.73613,6,syscheck,Unexpected file modification in /etc/,ossec,,14.103.112.112
2026-05-03T07:27:00.65351,10,suricata,Command and Control Beaconing Detected,c2,T1071,80.93.60.152
2026-05-01T08:30:00.91005,12,modsecurity,,owasp_10,T1190,192.168.1.198
2026-04-30T03:11:00.61055,2,,Cron job executed successfully,system,,192.168.1.26
2026-04-09T15:33:00.68239,3,mysql,Standard DB query execution,database,,192.168.1.94
2026-04-24T14:52:00.51203,3,mysql,Standard DB query execution,database,,192.168.1.52
2026-04-27T11:00:00.23969,5,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.239
2026-04-19T13:04:23.30252,3,sudo,User executed allowed sudo command,privilege,,192.168.1.182
2026-04-26T02:55:00.49160,,postfix,Mail delivery successful,mail,,192.168.1.5
2026-04-17T17:52:00.48534,10,sca,SCA policy scan: CIS Benchmark compliance check completed,compliance,,192.168.1.68
2026-05-04T17:45:00.51913,12,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.149
2026-04-17T14:57:00.88630,9,modsecurity,,owasp_10,T1190,36.64.162.195
2026-05-02T23:39:00.52315,,suricata,Outbound connection to rare external IP,network_monitor,,192.168.1.81
2026-04-11T15:48:00.20193,5,pam,Successful SSH login,authentication,,192.168.1.140
2026-04-24T15:38:00.18295,12,sca,SCA policy scan: CIS Benchmark compliance check completed,,,192.168.1.85
2026-04-08T09:22:00.36679,12,,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.16
2026-04-30T22:46:00.49317,11,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.253
2026-04-16T14:32:00.88489,4,mysql,Standard DB query execution,database,,192.168.1.218
2026-04-10T23:25:00.55648,12,windows_defender,Malware Execution Detected,malware,T1204,49.144.17.2
2026-04-09T09:48:00.48448,4,mysql,Standard DB query execution,database,,192.168.1.124
2026-04-24T17:33:00.68502,3,sudo,User executed allowed sudo command,privilege,,192.168.1.234
2026-04-13T10:54:00.63732,1,pam,Successful SSH login,authentication,,
2026-04-21T07:54:00.65027,3,cron,Cron job executed successfully,system,,192.168.1.111
2026-04-14T07:35:00.19321,6,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.35
2026-04-23T02:49:56.68920,2,sudo,User executed allowed sudo command,privilege,,192.168.1.155
2026-04-30T06:49:00.68122,,syscheck,File integrity check passed,ossec,,192.168.1.38
2026-04-25T02:21:00.12268,2,iptables,Firewall accepted connection,firewall,,192.168.1.89
2026-04-28T13:52:00.35960,10,modsecurity,SQL Injection attempt detected,owasp_10,T1190,5.39.1.246
2026-04-08T08:38:00.34022,4,windows,,windows_auth,,192.168.1.195
2026-04-09T08:46:00.12528,2,pam,Successful SSH login,authentication,,192.168.1.212
2026-04-19T08:03:00.14861,12,windows_defender,Malware Execution Detected,malware,T1204,192.168.1.107
2026-04-18T04:31:00.56838,4,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.239
2026-04-08T22:49:00.28588,10,,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.3
2026-04-12T18:13:44.97380,,sudo,User executed allowed sudo command,privilege,,192.168.1.6
2026-05-01T19:53:00.22213,10,,Vulnerability assessment scan completed on all endpoints,compliance,,192.168.1.158
2026-05-01T17:30:00.75749,4,postfix,Mail delivery successful,mail,,192.168.1.223
2026-04-28T01:39:00.44851,9,,Windows Update service restarted automatically,windows_system,,192.168.1.247
2026-04-06T12:50:00.58641,,sudo,User executed allowed sudo command,privilege,,192.168.1.211
2026-04-30T13:23:00.15087,6,syscheck,Unexpected file modification in /etc/,,,192.168.1.221
2026-04-13T22:33:00.33677,9,suricata,Command and Control Beaconing Detected,c2,T1071,81.215.234.67
2026-04-06T00:15:05.47269,9,nginx,,dos,T1498,184.178.187.74
2026-04-26T12:57:00.66081,2,mysql,Standard DB query execution,,,192.168.1.127
2026-04-17T01:12:28.77139,8,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.240
2026-05-04T16:10:00.22643,4,iptables,Firewall accepted connection,firewall,,192.168.1.21
2026-04-26T00:48:00.48581,,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.36
2026-04-15T22:01:00.49340,12,modsecurity,,owasp_10,T1190,14.103.107.229
2026-05-02T12:30:00.80081,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.158
2026-04-19T05:14:43.62253,8,modsecurity,Cross Site Scripting (XSS) detected,,T1190,45.168.56.1
2026-04-03T23:08:15.51582,3,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.219
2026-04-05T07:24:00.24906,,mysql,,database,,192.168.1.25
2026-04-21T14:53:00.47425,1,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.43
2026-04-15T14:58:00.64637,2,postfix,Mail delivery successful,mail,,192.168.1.192
2026-04-15T21:05:00.24193,1,pam,Successful SSH login,authentication,,192.168.1.95
2026-04-10T23:48:00.90352,15,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,38.188.60.181
2026-05-02T01:08:00.97396,4,sudo,User executed allowed sudo command,privilege,,192.168.1.11
2026-04-08T05:48:00.95569,13,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,61.61.163.35
2026-04-27T20:23:00.75429,10,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,47.238.252.96
2026-04-26T03:17:56.45634,,postfix,Mail delivery successful,mail,,192.168.1.186
2026-04-06T13:46:00.64600,8,suricata,Command and Control Beaconing Detected,c2,T1071,5.181.86.133
2026-04-22T04:07:00.51109,3,postfix,Mail delivery successful,mail,,192.168.1.107
2026-04-01T16:47:22.43311,1,iptables,Firewall accepted connection,firewall,,192.168.1.168
2026-04-21T20:45:00.67188,,,Normal asset load (JS/CSS),web_traffic,,192.168.1.10
2026-04-21T10:43:00.14768,3,iptables,Firewall accepted connection,firewall,,192.168.1.187
2026-04-24T09:06:00.47474,3,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.108
2026-04-06T08:46:00.49721,3,,Normal GET request to /index.html,web_traffic,,192.168.1.83
2026-04-11T23:47:00.48325,,windows,Service started from non-standard path,windows_system,,43.165.67.251
2026-04-17T14:13:00.91319,2,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.14
2026-04-16T15:15:00.42602,9,sshd,,authentication_failed,T1110,192.168.1.18
2026-04-30T22:21:00.59938,8,nginx,Unusual traffic spike detected,web_traffic,,
2026-04-12T16:16:00.16605,1,windows,System event 4624,windows_auth,,192.168.1.144
2026-04-11T15:52:00.35409,7,,Unusual traffic spike detected,web_traffic,,43.242.179.43
2026-04-06T18:25:00.95939,,cron,Cron job executed successfully,system,,192.168.1.103
2026-04-17T00:09:00.70732,11,suricata,Nmap port scanning detected (Reconnaissance),,T1046,192.168.1.59
2026-04-29T03:56:00.72561,12,suricata,Lateral movement via Windows Admin Shares,lateral_movement,,61.173.156.68
2026-04-23T04:07:00.49036,4,syscheck,File integrity check passed,ossec,,192.168.1.20
2026-04-26T23:43:38.28473,12,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,47.239.243.156
2026-04-09T12:50:00.28390,1,,Normal asset load (JS/CSS),web_traffic,,192.168.1.12
2026-04-17T16:30:00.99709,3,syscheck,File integrity check passed,,,192.168.1.233
2026-04-20T21:50:00.98361,13,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,104.95.196.212
2026-04-24T05:59:00.26456,11,sshd,Multiple SSH authentication failures (Brute Force),,T1110,14.155.72.194
2026-04-28T23:00:00.59521,4,iptables,,firewall,,192.168.1.87
2026-04-13T20:21:00.68213,8,mysql,Database maintenance: slow query log threshold exceeded,database,,
2026-05-01T12:49:00.13047,3,pam,Successful SSH login,,,192.168.1.45
2026-04-24T09:43:00.77178,11,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.116
2026-04-09T14:45:00.58132,3,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.28
2026-05-02T04:29:00.77184,1,iptables,Firewall accepted connection,firewall,,58.58.126.246
2026-04-22T12:30:00.54042,7,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.173
2026-04-05T15:06:00.83431,1,mysql,Standard DB query execution,database,,192.168.1.84
2026-04-23T19:33:00.80996,3,syscheck,File integrity check passed,ossec,,192.168.1.236
2026-05-04T01:16:00.43662,2,nginx,Normal asset load (JS/CSS),,,192.168.1.198
2026-05-04T16:12:00.76677,3,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.50
2026-04-17T13:06:00.42653,4,sudo,User executed allowed sudo command,privilege,,192.168.1.233
2026-04-05T10:34:00.29860,3,web-accesslog,Normal GET request to /index.html,web_traffic,,
2026-04-27T20:47:00.16651,3,mysql,Standard DB query execution,database,,
2026-04-16T11:17:00.80297,5,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.76
2026-04-22T20:59:00.11768,3,syscheck,File integrity check passed,ossec,,192.168.1.153
2026-04-22T10:03:00.56752,4,pam,Successful SSH login,authentication,,192.168.1.30
2026-04-24T13:23:00.33896,3,syscheck,File integrity check passed,ossec,,192.168.1.93
2026-05-02T08:05:00.27813,11,,Cross Site Scripting (XSS) detected,,T1190,192.168.1.43
2026-04-09T17:51:00.32158,,,Normal asset load (JS/CSS),web_traffic,,192.168.1.58
2026-05-04T10:40:00.69296,8,suricata,,c2,T1071,47.251.174.52
2026-04-17T08:11:00.67397,3,mysql,Standard DB query execution,database,,192.168.1.27
2026-04-11T02:55:00.82556,4,,System event 4624,windows_auth,,192.168.1.178
2026-04-17T13:27:00.15864,13,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,72.49.49.11
2026-04-26T05:34:00.82284,1,,System event 4624,windows_auth,,192.168.1.244
2026-04-14T11:26:00.17587,1,,Normal asset load (JS/CSS),web_traffic,,192.168.1.211
2026-04-19T02:52:00.43821,4,pam,Successful SSH login,authentication,,192.168.1.133
2026-04-16T21:33:21.17682,11,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,51.38.52.190
2026-04-27T13:58:00.54686,,sshd,SSH key rotation completed for service account,authentication,,192.168.1.177
2026-04-06T23:16:00.86544,,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,45.33.13.174
2026-04-26T04:46:00.97150,2,nginx,Normal asset load (JS/CSS),web_traffic,,8.229.49.198
2026-04-08T20:13:00.21146,11,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.10
2026-04-14T16:24:00.45675,1,nginx,Normal asset load (JS/CSS),,,192.168.1.113
2026-04-11T15:23:00.78929,2,windows,System event 4624,windows_auth,,192.168.1.202
2026-04-19T04:23:00.34976,7,syscheck,Unexpected file modification in /etc/,ossec,,45.33.88.175
2026-04-06T19:57:00.79743,1,iptables,Firewall accepted connection,firewall,,192.168.1.161
2026-04-30T10:14:00.81858,8,syscheck,Unexpected file modification in /etc/,ossec,,45.78.198.19
2026-04-16T21:34:00.37931,,,,c2,T1071,192.168.1.15
2026-04-15T03:52:00.29233,3,pam,Service account login from unexpected geographic region,lateral_movement,T1021,
2026-04-24T08:56:00.48976,2,syscheck,File integrity check passed,ossec,,192.168.1.60
2026-04-14T10:58:00.90552,,suricata,Outbound connection to rare external IP,network_monitor,,
2026-04-22T19:13:00.57570,2,postfix,Mail delivery successful,mail,,192.168.1.26
2026-05-04T06:06:00.89463,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.231
2026-04-12T06:42:00.42250,2,cron,Cron job executed successfully,system,,192.168.1.216
2026-04-21T21:33:00.98381,11,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.40
2026-04-20T20:40:00.27372,6,sshd,Multiple failed password attempts,,,192.168.1.159
2026-04-19T22:55:00.71789,5,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.28
2026-04-12T20:51:00.48822,,sudo,,privilege,,192.168.1.19
2026-04-30T05:08:00.28846,3,iptables,Firewall accepted connection,firewall,,192.168.1.156
2026-04-14T16:42:00.25297,6,suricata,Outbound connection to rare external IP,network_monitor,,192.168.1.80
2026-04-08T11:13:00.38966,4,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.26
2026-04-07T00:36:00.94417,3,,Standard DB query execution,database,,60.174.1.161
2026-04-18T14:09:00.25860,4,postfix,Mail delivery successful,mail,,192.168.1.198
2026-04-19T00:35:00.31314,15,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,136.203.238.53
2026-04-12T01:43:00.53606,8,suricata,Outbound connection to rare external IP,network_monitor,,31.41.84.98
2026-04-28T15:34:00.67464,3,postfix,Mail delivery successful,,,192.168.1.150
2026-04-06T07:11:00.51860,4,,Firewall accepted connection,firewall,,192.168.1.84
2026-04-10T18:17:00.69094,2,cron,Cron job executed successfully,system,,
2026-04-19T17:56:00.10117,14,,Malware Execution Detected,malware,T1204,45.78.198.204
2026-04-20T00:26:44.28188,9,mysql,Database maintenance: slow query log threshold exceeded,database,,192.168.1.16
2026-04-14T00:31:00.16953,7,nginx,,web_traffic,,65.20.188.206
2026-04-07T11:35:00.24897,4,mysql,Standard DB query execution,database,,192.168.1.149
2026-04-30T19:25:00.31595,8,syscheck,,ossec,,192.168.1.249
2026-04-25T04:44:47.69768,7,suricata,Outbound connection to rare external IP,network_monitor,,192.168.1.239
2026-04-21T14:29:00.36572,14,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,45.169.21.182
2026-04-25T05:20:00.93815,9,modsecurity,SQL Injection attempt detected,,T1190,192.168.1.159
2026-04-10T11:49:00.11389,15,,Lateral movement via Windows Admin Shares,,T1021,28.145.61.33
2026-04-22T18:32:00.82625,2,postfix,Mail delivery successful,mail,,14.103.107.229
2026-04-20T05:30:00.46501,12,suricata,Command and Control Beaconing Detected,,T1071,
2026-04-24T18:30:00.89594,4,cron,Cron job executed successfully,system,,192.168.1.105
2026-04-08T12:23:00.51381,1,sudo,User executed allowed sudo command,privilege,,192.168.1.17
